state,video,seq
0,VID_20250114_112800,13380
0,VID_20250114_112800,13390
0,VID_20250114_112800,13400
0,VID_20250114_112800,13410
0,VID_20250114_112800,13420
0,VID_20250114_112800,13430
0,VID_20250114_112800,13440
0,VID_20250114_112800,13450
0,VID_20250114_112800,13460
0,VID_20250114_112800,13470
0,VID_20250114_112800,13480
0,VID_20250114_112800,13490
0,VID_20250114_112800,13500
0,VID_20250114_112800,13510
0,VID_20250114_112800,13520
0,VID_20250114_112800,13530
0,VID_20250114_112800,13540
0,VID_20250114_112800,13550
0,VID_20250114_112800,13560
0,VID_20250114_112800,13570
0,VID_20250114_112800,13580
0,VID_20250114_112800,13590
0,VID_20250114_112800,13600
0,VID_20250114_112800,13610
0,VID_20250114_112800,13620
0,VID_20250114_112800,13630
0,VID_20250114_112800,13640
0,VID_20250114_112800,13650
0,VID_20250114_112800,13660
0,VID_20250114_112800,13670
0,VID_20250114_112800,13680
0,VID_20250114_112800,13690
0,VID_20250114_112800,13700
0,VID_20250114_112800,13710
0,VID_20250114_112800,13720
0,VID_20250114_112800,13730
0,VID_20250114_112800,13740
0,VID_20250114_112800,13750
0,VID_20250114_112800,13760
0,VID_20250114_112800,13770
0,VID_20250114_112800,13780
0,VID_20250114_112800,13790
0,VID_20250114_112800,13800
0,VID_20250114_112800,13810
0,VID_20250114_112800,13820
0,VID_20250114_112800,13830
0,VID_20250114_112800,13840
0,VID_20250114_112800,13850
0,VID_20250114_112800,13860
0,VID_20250114_112800,13870
0,VID_20250114_112800,13880
0,VID_20250114_112800,13890
0,VID_20250114_112800,13900
0,VID_20250114_112800,13910
0,VID_20250114_112800,13920
0,VID_20250114_112800,13930
0,VID_20250114_112800,13940
0,VID_20250114_112800,13950
0,VID_20250114_112800,13960
0,VID_20250114_112800,13970
0,VID_20250114_112800,13980
0,VID_20250114_112800,13990
0,VID_20250114_112800,14000
0,VID_20250114_112800,14010
0,VID_20250114_112800,14020
0,VID_20250114_112800,14030
0,VID_20250114_112800,14040
0,VID_20250114_112800,14050
0,VID_20250114_112800,14060
0,VID_20250114_112800,14070
0,VID_20250114_112800,14080
0,VID_20250114_112800,14090
0,VID_20250114_112800,14100
0,VID_20250114_112800,14110
0,VID_20250114_112800,14120
0,VID_20250114_112800,14130
0,VID_20250114_112800,14140
0,VID_20250114_112800,14150
0,VID_20250114_112800,14160
0,VID_20250114_112800,14170
0,VID_20250114_112800,14180
0,VID_20250114_112800,14190
0,VID_20250114_112800,14200
0,VID_20250114_112800,14210
0,VID_20250114_112800,14220
0,VID_20250114_112800,14230
0,VID_20250114_112800,14240
0,VID_20250114_112800,14250
0,VID_20250114_112800,14260
0,VID_20250114_112800,14270
0,VID_20250114_112800,14280
0,VID_20250114_112800,14290
0,VID_20250114_112800,14300
0,VID_20250114_112800,14310
0,VID_20250114_112800,14320
0,VID_20250114_112800,14330
0,VID_20250114_112800,14340
0,VID_20250114_112800,14350
0,VID_20250114_112800,14360
0,VID_20250114_112800,14370
0,VID_20250114_112800,14380
0,VID_20250114_112800,14390
0,VID_20250114_112800,14400
0,VID_20250114_112800,14410
0,VID_20250114_112800,14420
0,VID_20250114_112800,14430
0,VID_20250114_112800,14440
0,VID_20250114_112800,14450
0,VID_20250114_112800,14460
0,VID_20250114_112800,14470
0,VID_20250114_112800,14480
0,VID_20250114_112800,14490
0,VID_20250114_112800,14500
0,VID_20250114_112800,14510
0,VID_20250114_112800,14520
0,VID_20250114_112800,14530
0,VID_20250114_112800,14540
0,VID_20250114_112800,14550
0,VID_20250114_112800,14560
0,VID_20250114_112800,14570
0,VID_20250114_112800,14580
0,VID_20250114_112800,14590
0,VID_20250114_112800,14600
0,VID_20250114_112800,14610
0,VID_20250114_112800,14620
0,VID_20250114_112800,14630
0,VID_20250114_112800,14640
0,VID_20250114_112800,14650
0,VID_20250114_112800,14660
0,VID_20250114_112800,14670
0,VID_20250114_112800,14680
0,VID_20250114_112800,14690
0,VID_20250114_112800,14700
0,VID_20250114_112800,14710
0,VID_20250114_112800,14720
0,VID_20250114_112800,14730
0,VID_20250114_112800,14740
0,VID_20250114_112800,14750
0,VID_20250114_112800,14760
0,VID_20250114_112800,14770
0,VID_20250114_112800,14780
0,VID_20250114_112800,14790
0,VID_20250114_112800,14800
0,VID_20250114_112800,14810
0,VID_20250114_112800,14820
0,VID_20250114_112800,14830
0,VID_20250114_112800,14840
0,VID_20250114_112800,14850
0,VID_20250114_112800,14860
0,VID_20250114_112800,14870
0,VID_20250114_112800,14880
0,VID_20250114_112800,14890
0,VID_20250114_112800,14900
0,VID_20250114_112800,14910
0,VID_20250114_112800,14920
0,VID_20250114_112800,14930
0,VID_20250114_112800,14940
0,VID_20250114_112800,14950
0,VID_20250114_112800,14960
0,VID_20250114_112800,14970
0,VID_20250114_112800,14980
0,VID_20250114_112800,14990
0,VID_20250114_112800,15000
0,VID_20250114_112800,15010
0,VID_20250114_112800,15020
0,VID_20250114_112800,15030
0,VID_20250114_112800,15040
0,VID_20250114_112800,15050
0,VID_20250114_112800,15060
0,VID_20250114_112800,15070
0,VID_20250114_112800,15080
0,VID_20250114_112800,15090
0,VID_20250114_112800,15100
0,VID_20250114_112800,15110
0,VID_20250114_112800,15120
0,VID_20250114_112800,15130
0,VID_20250114_112800,15140
0,VID_20250114_112800,15150
0,VID_20250114_112800,15160
0,VID_20250114_112800,15170
0,VID_20250114_112800,15180
0,VID_20250114_112800,15190
0,VID_20250114_112800,15200
0,VID_20250114_112800,15210
0,VID_20250114_112800,15220
0,VID_20250114_112800,15230
0,VID_20250114_112800,15240
0,VID_20250114_112800,15250
0,VID_20250114_112800,15260
0,VID_20250114_112800,15270
0,VID_20250114_112800,15280
0,VID_20250114_112800,15290
0,VID_20250114_112800,15300
0,VID_20250114_112800,15310
0,VID_20250114_112800,15320
0,VID_20250114_112800,15330
0,VID_20250114_112800,15340
0,VID_20250114_112800,15350
0,VID_20250114_112800,15360
0,VID_20250114_112800,15370
0,VID_20250114_112800,15380
0,VID_20250114_112800,15390
0,VID_20250114_112800,15400
0,VID_20250114_112800,15410
0,VID_20250114_112800,15420
0,VID_20250114_112800,15430
0,VID_20250114_112800,15440
0,VID_20250114_112800,15450
0,VID_20250114_112800,15460
0,VID_20250114_112800,15470
0,VID_20250114_112800,15480
0,VID_20250114_112800,15490
0,VID_20250114_112800,15500
0,VID_20250114_112800,15510
0,VID_20250114_112800,15520
0,VID_20250114_112800,15530
0,VID_20250114_112800,15540
0,VID_20250114_112800,15550
0,VID_20250114_112800,15560
0,VID_20250114_112800,15570
0,VID_20250114_112800,15580
0,VID_20250114_112800,15590
0,VID_20250114_112800,15600
0,VID_20250114_112800,15610
0,VID_20250114_112800,15620
0,VID_20250114_112800,15630
0,VID_20250114_112800,15640
0,VID_20250114_112800,15650
0,VID_20250114_112800,15660
0,VID_20250114_112800,15670
0,VID_20250114_112800,15680
0,VID_20250114_112800,15690
0,VID_20250114_112800,15700
0,VID_20250114_112800,15710
0,VID_20250114_112800,15720
0,VID_20250114_112800,15730
0,VID_20250114_112800,15740
0,VID_20250114_112800,15750
0,VID_20250114_112800,15760
0,VID_20250114_112800,15770
0,VID_20250114_112800,15780
0,VID_20250114_112800,15790
0,VID_20250114_112800,15800
0,VID_20250114_112800,15810
0,VID_20250114_112800,15820
0,VID_20250114_112800,15830
0,VID_20250114_112800,15840
0,VID_20250114_112800,15850
0,VID_20250114_112800,15860
0,VID_20250114_112800,15870
0,VID_20250114_112800,15880
0,VID_20250114_112800,15890
0,VID_20250114_112800,15900
0,VID_20250114_112800,15910
0,VID_20250114_112800,15920
0,VID_20250114_112800,15930
0,VID_20250114_112800,15940
0,VID_20250114_112800,15950
0,VID_20250114_112800,15960
0,VID_20250114_112800,15970
0,VID_20250114_112800,15980
0,VID_20250114_112800,15990
0,VID_20250114_112800,16000
0,VID_20250114_112800,16010
0,VID_20250114_112800,16020
0,VID_20250114_112800,16030
0,VID_20250114_112800,16040
0,VID_20250114_112800,16050
0,VID_20250114_112800,16060
0,VID_20250114_112800,16070
0,VID_20250114_112800,16080
0,VID_20250114_112800,16090
0,VID_20250114_112800,16100
0,VID_20250114_112800,16110
0,VID_20250114_112800,16120
0,VID_20250114_112800,16130
0,VID_20250114_112800,16140
0,VID_20250114_112800,16150
0,VID_20250114_112800,16160
0,VID_20250114_112800,16170
0,VID_20250114_112800,16180
0,VID_20250114_112800,16190
0,VID_20250114_112800,16200
0,VID_20250114_112800,16210
0,VID_20250114_112800,16220
0,VID_20250114_112800,16230
0,VID_20250114_112800,16240
0,VID_20250114_112800,16250
0,VID_20250114_112800,16260
0,VID_20250114_112800,16270
0,VID_20250114_112800,16280
0,VID_20250114_112800,16290
0,VID_20250114_112800,16300
0,VID_20250114_112800,16310
0,VID_20250114_112800,16320
0,VID_20250114_112800,16330
0,VID_20250114_112800,16340
0,VID_20250114_112800,16350
0,VID_20250114_112800,16360
0,VID_20250114_112800,16370
0,VID_20250114_112800,16380
0,VID_20250114_112800,16390
0,VID_20250114_112800,16400
0,VID_20250114_112800,16410
0,VID_20250114_112800,16420
0,VID_20250114_112800,16430
0,VID_20250114_112800,16440
0,VID_20250114_112800,16450
0,VID_20250114_112800,16460
0,VID_20250114_112800,16470
0,VID_20250114_112800,16480
0,VID_20250114_112800,16490
0,VID_20250114_112800,16500
0,VID_20250114_112800,16510
0,VID_20250114_112800,16520
0,VID_20250114_112800,16530
0,VID_20250114_112800,16540
0,VID_20250114_112800,16550
0,VID_20250114_112800,16560
0,VID_20250114_112800,16570
0,VID_20250114_112800,16580
0,VID_20250114_112800,16590
0,VID_20250114_112800,16600
0,VID_20250114_112800,16610
0,VID_20250114_112800,16620
0,VID_20250114_112800,16630
0,VID_20250114_112800,16640
0,VID_20250114_112800,16650
0,VID_20250114_112800,16660
0,VID_20250114_112800,16670
0,VID_20250114_112800,16680
0,VID_20250114_112800,16690
0,VID_20250114_112800,16700
0,VID_20250114_112800,16710
0,VID_20250114_112800,16720
0,VID_20250114_112800,16730
0,VID_20250114_112800,16740
0,VID_20250114_112800,16750
0,VID_20250114_112800,16760
0,VID_20250114_112800,16770
0,VID_20250114_112800,16780
0,VID_20250114_112800,16790
0,VID_20250114_112800,16800
0,VID_20250114_112800,16810
0,VID_20250114_112800,16820
0,VID_20250114_112800,16830
0,VID_20250114_112800,16840
0,VID_20250114_112800,16850
0,VID_20250114_112800,16860
0,VID_20250114_112800,16870
0,VID_20250114_112800,16880
0,VID_20250114_112800,16890
0,VID_20250114_112800,16900
0,VID_20250114_112800,16910
0,VID_20250114_112800,16920
0,VID_20250114_112800,16930
0,VID_20250114_112800,16940
0,VID_20250114_112800,16950
0,VID_20250114_112800,16960
0,VID_20250114_112800,16970
0,VID_20250114_112800,16980
0,VID_20250114_112800,16990
0,VID_20250114_112800,17000
0,VID_20250114_112800,17010
0,VID_20250114_112800,17020
0,VID_20250114_112800,17030
0,VID_20250114_112800,17040
0,VID_20250114_112800,17050
0,VID_20250114_112800,17060
0,VID_20250114_112800,17070
0,VID_20250114_112800,17080
0,VID_20250114_112800,17090
0,VID_20250114_112800,17100
0,VID_20250114_112800,17110
0,VID_20250114_112800,17120
0,VID_20250114_112800,17130
0,VID_20250114_112800,17140
0,VID_20250114_112800,17150
0,VID_20250114_112800,17160
0,VID_20250114_112800,17170
0,VID_20250114_112800,17180
0,VID_20250114_112800,17190
0,VID_20250114_112800,17200
0,VID_20250114_112800,17210
0,VID_20250114_112800,17220
0,VID_20250114_112800,17230
0,VID_20250114_112800,17240
0,VID_20250114_112800,17250
0,VID_20250114_112800,17260
0,VID_20250114_112800,17270
0,VID_20250114_112800,17280
0,VID_20250114_112800,17290
0,VID_20250114_112800,17300
0,VID_20250114_112800,17310
0,VID_20250114_112800,17320
0,VID_20250114_112800,17330
0,VID_20250114_112800,17340
0,VID_20250114_112800,17350
0,VID_20250114_112800,17360
0,VID_20250114_112800,17370
0,VID_20250114_112800,17380
0,VID_20250114_112800,17390
0,VID_20250114_112800,17400
0,VID_20250114_112800,17410
0,VID_20250114_112800,17420
0,VID_20250114_112800,17430
0,VID_20250114_112800,17440
0,VID_20250114_112800,17450
0,VID_20250114_112800,17460
0,VID_20250114_112800,17470
0,VID_20250114_112800,17480
0,VID_20250114_112800,17490
0,VID_20250114_112800,17500
0,VID_20250114_112800,17510
0,VID_20250114_112800,17520
0,VID_20250114_112800,17530
0,VID_20250114_112800,17540
0,VID_20250114_112800,17550
0,VID_20250114_112800,17560
0,VID_20250114_112800,17570
0,VID_20250114_112800,17580
0,VID_20250114_112800,17590
0,VID_20250114_112800,17600
0,VID_20250114_112800,17610
0,VID_20250114_112800,17620
0,VID_20250114_112800,17630
0,VID_20250114_112800,17640
0,VID_20250114_112800,17650
0,VID_20250114_112800,17660
0,VID_20250114_112800,17670
0,VID_20250114_112800,17680
0,VID_20250114_112800,17690
0,VID_20250114_112800,17700
0,VID_20250114_112800,17710
0,VID_20250114_112800,17720
0,VID_20250114_112800,17730
0,VID_20250114_112800,17740
0,VID_20250114_112800,17750
0,VID_20250114_112800,17760
0,VID_20250114_112800,17770
0,VID_20250114_112800,17780
0,VID_20250114_112800,17790
0,VID_20250114_112800,17800
0,VID_20250114_112800,17810
0,VID_20250114_112800,17820
0,VID_20250114_112800,17830
0,VID_20250114_112800,17840
0,VID_20250114_112800,17850
0,VID_20250114_112800,17860
0,VID_20250114_112800,17870
0,VID_20250114_112800,17880
0,VID_20250114_112800,17890
0,VID_20250114_112800,17900
0,VID_20250114_112800,17910
0,VID_20250114_112800,17920
0,VID_20250114_112800,17930
0,VID_20250114_112800,17940
0,VID_20250114_112800,17950
0,VID_20250114_112800,17960
0,VID_20250114_112800,17970
0,VID_20250114_112800,17980
0,VID_20250114_112800,17990
0,VID_20250114_112800,18000
0,VID_20250114_112800,18010
0,VID_20250114_112800,18020
0,VID_20250114_112800,18030
0,VID_20250114_112800,18040
0,VID_20250114_112800,18050
0,VID_20250114_112800,18060
0,VID_20250114_112800,18070
0,VID_20250114_112800,18080
0,VID_20250114_112800,18090
0,VID_20250114_112800,18100
0,VID_20250114_112800,18110
0,VID_20250114_112800,18120
0,VID_20250114_112800,18130
0,VID_20250114_112800,18140
0,VID_20250114_112800,18150
0,VID_20250114_112800,18160
0,VID_20250114_112800,18170
0,VID_20250114_112800,18180
0,VID_20250114_112800,18190
0,VID_20250114_112800,18200
0,VID_20250114_112800,18210
0,VID_20250114_112800,18220
0,VID_20250114_112800,18230
0,VID_20250114_112800,18240
0,VID_20250114_112800,18250
0,VID_20250114_112800,18260
0,VID_20250114_112800,18270
0,VID_20250114_112800,18280
0,VID_20250114_112800,18290
0,VID_20250114_112800,18300
0,VID_20250114_112800,18310
0,VID_20250114_112800,18320
0,VID_20250114_112800,18330
0,VID_20250114_112800,18340
0,VID_20250114_112800,18350
0,VID_20250114_112800,18360
0,VID_20250114_112800,18370
0,VID_20250114_112800,18380
0,VID_20250114_112800,18390
0,VID_20250114_112800,18400
0,VID_20250114_112800,18410
0,VID_20250114_112800,18420
0,VID_20250114_112800,18430
0,VID_20250114_112800,18440
0,VID_20250114_112800,18450
0,VID_20250114_112800,18460
0,VID_20250114_112800,18470
0,VID_20250114_112800,18480
0,VID_20250114_112800,18490
0,VID_20250114_112800,18500
0,VID_20250114_112800,18510
0,VID_20250114_112800,18520
0,VID_20250114_112800,18530
0,VID_20250114_112800,18540
0,VID_20250114_112800,18550
0,VID_20250114_112800,18560
0,VID_20250114_112800,18570
0,VID_20250114_112800,18580
0,VID_20250114_112800,18590
0,VID_20250114_112800,18600
0,VID_20250114_112800,18610
0,VID_20250114_112800,18620
0,VID_20250114_112800,18630
0,VID_20250114_112800,18640
0,VID_20250114_112800,18650
0,VID_20250114_112800,18660
0,VID_20250114_112800,18670
0,VID_20250114_112800,18680
0,VID_20250114_112800,18690
0,VID_20250114_112800,18700
0,VID_20250114_112800,18710
0,VID_20250114_112800,18720
0,VID_20250114_112800,18730
0,VID_20250114_112800,18740
0,VID_20250114_112800,18750
0,VID_20250114_112800,18760
0,VID_20250114_112800,18770
1,VID_20250114_112800,18800
1,VID_20250114_112800,18810
1,VID_20250114_112800,18820
3,VID_20250114_112800,18840
3,VID_20250114_112800,18850
3,VID_20250114_112800,18860
3,VID_20250114_112800,18870
3,VID_20250114_112800,18880
3,VID_20250114_112800,18890
3,VID_20250114_112800,18900
3,VID_20250114_112800,18910
3,VID_20250114_112800,18920
3,VID_20250114_112800,18930
3,VID_20250114_112800,18940
3,VID_20250114_112800,18950
3,VID_20250114_112800,18960
3,VID_20250114_112800,18970
3,VID_20250114_112800,18980
3,VID_20250114_112800,18990
3,VID_20250114_112800,19000
3,VID_20250114_112800,19010
3,VID_20250114_112800,19020
3,VID_20250114_112800,19030
3,VID_20250114_112800,19040
3,VID_20250114_112800,19050
3,VID_20250114_112800,19060
3,VID_20250114_112800,19070
3,VID_20250114_112800,19080
3,VID_20250114_112800,19090
3,VID_20250114_112800,19100
3,VID_20250114_112800,19110
3,VID_20250114_112800,19120
3,VID_20250114_112800,19130
3,VID_20250114_112800,19140
3,VID_20250114_112800,19150
3,VID_20250114_112800,19160
3,VID_20250114_112800,19170
3,VID_20250114_112800,19180
3,VID_20250114_112800,19190
3,VID_20250114_112800,19200
3,VID_20250114_112800,19210
3,VID_20250114_112800,19220
3,VID_20250114_112800,19230
3,VID_20250114_112800,19240
3,VID_20250114_112800,19250
3,VID_20250114_112800,19260
3,VID_20250114_112800,19270
3,VID_20250114_112800,19280
3,VID_20250114_112800,19290
3,VID_20250114_112800,19300
3,VID_20250114_112800,19310
3,VID_20250114_112800,19320
3,VID_20250114_112800,19330
3,VID_20250114_112800,19340
3,VID_20250114_112800,19350
3,VID_20250114_112800,19360
3,VID_20250114_112800,19370
3,VID_20250114_112800,19380
3,VID_20250114_112800,19390
0,VID_20250114_120512,0
0,VID_20250114_120512,10
0,VID_20250114_120512,20
0,VID_20250114_120512,30
0,VID_20250114_120512,40
0,VID_20250114_120512,50
0,VID_20250114_120512,60
0,VID_20250114_120512,70
0,VID_20250114_120512,80
0,VID_20250114_120512,90
0,VID_20250114_120512,100
0,VID_20250114_120512,110
0,VID_20250114_120512,120
0,VID_20250114_120512,130
0,VID_20250114_120512,140
0,VID_20250114_120512,150
0,VID_20250114_120512,160
0,VID_20250114_120512,170
0,VID_20250114_120512,180
0,VID_20250114_120512,190
0,VID_20250114_120512,200
0,VID_20250114_120512,210
0,VID_20250114_120512,220
0,VID_20250114_120512,230
0,VID_20250114_120512,240
0,VID_20250114_120512,250
0,VID_20250114_120512,260
0,VID_20250114_120512,270
0,VID_20250114_120512,280
0,VID_20250114_120512,290
0,VID_20250114_120512,300
0,VID_20250114_120512,310
0,VID_20250114_120512,320
0,VID_20250114_120512,330
0,VID_20250114_120512,340
0,VID_20250114_120512,350
0,VID_20250114_120512,360
0,VID_20250114_120512,370
0,VID_20250114_120512,380
0,VID_20250114_120512,390
0,VID_20250114_120512,400
0,VID_20250114_120512,410
0,VID_20250114_120512,420
0,VID_20250114_120512,430
0,VID_20250114_120512,440
0,VID_20250114_120512,450
0,VID_20250114_120512,460
0,VID_20250114_120512,470
0,VID_20250114_120512,480
0,VID_20250114_120512,490
0,VID_20250114_120512,500
0,VID_20250114_120512,510
0,VID_20250114_120512,520
0,VID_20250114_120512,530
0,VID_20250114_120512,540
0,VID_20250114_120512,550
0,VID_20250114_120512,560
0,VID_20250114_120512,570
0,VID_20250114_120512,580
0,VID_20250114_120512,590
0,VID_20250114_120512,600
0,VID_20250114_120512,610
0,VID_20250114_120512,620
0,VID_20250114_120512,630
0,VID_20250114_120512,640
0,VID_20250114_120512,650
0,VID_20250114_120512,660
0,VID_20250114_120512,670
0,VID_20250114_120512,680
0,VID_20250114_120512,690
0,VID_20250114_120512,700
0,VID_20250114_120512,710
0,VID_20250114_120512,720
0,VID_20250114_120512,730
0,VID_20250114_120512,740
0,VID_20250114_120512,750
0,VID_20250114_120512,760
0,VID_20250114_120512,770
0,VID_20250114_120512,780
0,VID_20250114_120512,790
0,VID_20250114_120512,800
0,VID_20250114_120512,810
0,VID_20250114_120512,820
0,VID_20250114_120512,830
0,VID_20250114_120512,840
0,VID_20250114_120512,850
0,VID_20250114_120512,860
0,VID_20250114_120512,870
0,VID_20250114_120512,880
0,VID_20250114_120512,890
0,VID_20250114_120512,900
0,VID_20250114_120512,910
0,VID_20250114_120512,920
0,VID_20250114_120512,930
0,VID_20250114_120512,940
0,VID_20250114_120512,950
0,VID_20250114_120512,960
0,VID_20250114_120512,970
0,VID_20250114_120512,980
0,VID_20250114_120512,990
0,VID_20250114_120512,1000
0,VID_20250114_120512,1010
0,VID_20250114_120512,1020
0,VID_20250114_120512,1030
0,VID_20250114_120512,1040
0,VID_20250114_120512,1050
0,VID_20250114_120512,1060
0,VID_20250114_120512,1070
0,VID_20250114_120512,1080
0,VID_20250114_120512,1090
0,VID_20250114_120512,1100
0,VID_20250114_120512,1110
0,VID_20250114_120512,1120
0,VID_20250114_120512,1130
0,VID_20250114_120512,1140
0,VID_20250114_120512,1150
0,VID_20250114_120512,1160
0,VID_20250114_120512,1170
0,VID_20250114_120512,1180
0,VID_20250114_120512,1190
0,VID_20250114_120512,1200
0,VID_20250114_120512,1210
0,VID_20250114_120512,1220
0,VID_20250114_120512,1230
0,VID_20250114_120512,1240
0,VID_20250114_120512,1250
0,VID_20250114_120512,1260
0,VID_20250114_120512,1270
0,VID_20250114_120512,1280
0,VID_20250114_120512,1290
0,VID_20250114_120512,1300
0,VID_20250114_120512,1310
0,VID_20250114_120512,1320
0,VID_20250114_120512,1330
0,VID_20250114_120512,1340
0,VID_20250114_120512,1350
0,VID_20250114_120512,1360
0,VID_20250114_120512,1370
0,VID_20250114_120512,1380
0,VID_20250114_120512,1390
0,VID_20250114_120512,1400
0,VID_20250114_120512,1410
0,VID_20250114_120512,1420
0,VID_20250114_120512,1430
0,VID_20250114_120512,1440
0,VID_20250114_120512,1450
0,VID_20250114_120512,1460
0,VID_20250114_120512,1470
0,VID_20250114_120512,1480
0,VID_20250114_120512,1490
0,VID_20250114_120512,1500
0,VID_20250114_120512,1510
0,VID_20250114_120512,1520
0,VID_20250114_120512,1530
0,VID_20250114_120512,1540
0,VID_20250114_120512,1550
0,VID_20250114_120512,1560
0,VID_20250114_120512,1570
0,VID_20250114_120512,1580
0,VID_20250114_120512,1590
0,VID_20250114_120512,1600
0,VID_20250114_120512,1610
0,VID_20250114_120512,1620
0,VID_20250114_120512,1630
0,VID_20250114_120512,1640
0,VID_20250114_120512,1650
0,VID_20250114_120512,1660
0,VID_20250114_120512,1670
0,VID_20250114_120512,1680
0,VID_20250114_120512,1690
0,VID_20250114_120512,1700
0,VID_20250114_120512,1710
0,VID_20250114_120512,1720
0,VID_20250114_120512,1730
0,VID_20250114_120512,1740
0,VID_20250114_120512,1750
0,VID_20250114_120512,1760
0,VID_20250114_120512,1770
0,VID_20250114_120512,1780
0,VID_20250114_120512,1790
0,VID_20250114_120512,1800
0,VID_20250114_120512,1810
0,VID_20250114_120512,1820
0,VID_20250114_120512,1830
0,VID_20250114_120512,1840
0,VID_20250114_120512,1850
0,VID_20250114_120512,1860
0,VID_20250114_120512,1870
0,VID_20250114_120512,1880
0,VID_20250114_120512,1890
0,VID_20250114_120512,1900
0,VID_20250114_120512,1910
0,VID_20250114_120512,1920
0,VID_20250114_120512,1930
0,VID_20250114_120512,1940
0,VID_20250114_120512,1950
0,VID_20250114_120512,1960
0,VID_20250114_120512,1970
0,VID_20250114_120512,1980
0,VID_20250114_120512,1990
0,VID_20250114_120512,2000
0,VID_20250114_120512,2010
0,VID_20250114_120512,2020
0,VID_20250114_120512,2030
0,VID_20250114_120512,2040
0,VID_20250114_120512,2050
0,VID_20250114_120512,2060
0,VID_20250114_120512,2070
0,VID_20250114_120512,2080
0,VID_20250114_120512,2090
0,VID_20250114_120512,2100
0,VID_20250114_120512,2110
0,VID_20250114_120512,2120
0,VID_20250114_120512,2130
0,VID_20250114_120512,2140
0,VID_20250114_120512,2150
0,VID_20250114_120512,2160
0,VID_20250114_120512,2170
0,VID_20250114_120512,2180
0,VID_20250114_120512,2190
0,VID_20250114_120512,2200
0,VID_20250114_120512,2210
0,VID_20250114_120512,2220
0,VID_20250114_120512,2230
0,VID_20250114_120512,2240
0,VID_20250114_120512,2250
0,VID_20250114_120512,2260
0,VID_20250114_120512,2270
0,VID_20250114_120512,2280
0,VID_20250114_120512,2290
0,VID_20250114_120512,2300
0,VID_20250114_120512,2310
0,VID_20250114_120512,2320
0,VID_20250114_120512,2330
0,VID_20250114_120512,2340
0,VID_20250114_120512,2350
0,VID_20250114_120512,2360
0,VID_20250114_120512,2370
0,VID_20250114_120512,2380
0,VID_20250114_120512,2390
0,VID_20250114_120512,2400
0,VID_20250114_120512,2410
0,VID_20250114_120512,2420
0,VID_20250114_120512,2430
0,VID_20250114_120512,2440
0,VID_20250114_120512,2450
0,VID_20250114_120512,2460
0,VID_20250114_120512,2470
0,VID_20250114_120512,2480
0,VID_20250114_120512,2490
0,VID_20250114_120512,2500
0,VID_20250114_120512,2510
0,VID_20250114_120512,2520
0,VID_20250114_120512,2530
0,VID_20250114_120512,2540
0,VID_20250114_120512,2550
0,VID_20250114_120512,2560
0,VID_20250114_120512,2570
0,VID_20250114_120512,2580
0,VID_20250114_120512,2590
0,VID_20250114_120512,2600
0,VID_20250114_120512,2610
0,VID_20250114_120512,2620
0,VID_20250114_120512,2630
0,VID_20250114_120512,2640
0,VID_20250114_120512,2650
0,VID_20250114_120512,2660
0,VID_20250114_120512,2670
0,VID_20250114_120512,2680
0,VID_20250114_120512,2690
0,VID_20250114_120512,2700
0,VID_20250114_120512,2710
0,VID_20250114_120512,2720
0,VID_20250114_120512,2730
0,VID_20250114_120512,2740
0,VID_20250114_120512,2750
0,VID_20250114_120512,2760
0,VID_20250114_120512,2770
0,VID_20250114_120512,2780
0,VID_20250114_120512,2790
0,VID_20250114_120512,2800
0,VID_20250114_120512,2810
0,VID_20250114_120512,2820
0,VID_20250114_120512,2830
0,VID_20250114_120512,2840
0,VID_20250114_120512,2850
0,VID_20250114_120512,2860
0,VID_20250114_120512,2870
0,VID_20250114_120512,2880
0,VID_20250114_120512,2890
0,VID_20250114_120512,2900
0,VID_20250114_120512,2910
0,VID_20250114_120512,2920
0,VID_20250114_120512,2930
0,VID_20250114_120512,2940
0,VID_20250114_120512,2950
0,VID_20250114_120512,2960
0,VID_20250114_120512,2970
0,VID_20250114_120512,2980
0,VID_20250114_120512,2990
0,VID_20250114_120512,3000
0,VID_20250114_120512,3010
0,VID_20250114_120512,3020
0,VID_20250114_120512,3030
0,VID_20250114_120512,3040
0,VID_20250114_120512,3050
0,VID_20250114_120512,3060
0,VID_20250114_120512,3070
0,VID_20250114_120512,3080
0,VID_20250114_120512,3090
0,VID_20250114_120512,3100
0,VID_20250114_120512,3110
0,VID_20250114_120512,3120
0,VID_20250114_120512,3130
0,VID_20250114_120512,3140
0,VID_20250114_120512,3150
0,VID_20250114_120512,3160
0,VID_20250114_120512,3170
0,VID_20250114_120512,3180
0,VID_20250114_120512,3190
0,VID_20250114_120512,3200
0,VID_20250114_120512,3210
0,VID_20250114_120512,3220
0,VID_20250114_120512,3230
0,VID_20250114_120512,3240
0,VID_20250114_120512,3250
0,VID_20250114_120512,3260
0,VID_20250114_120512,3270
0,VID_20250114_120512,3280
0,VID_20250114_120512,3290
0,VID_20250114_120512,3300
0,VID_20250114_120512,3310
0,VID_20250114_120512,3320
0,VID_20250114_120512,3330
0,VID_20250114_120512,3340
0,VID_20250114_120512,3350
0,VID_20250114_120512,3360
0,VID_20250114_120512,3370
0,VID_20250114_120512,3380
0,VID_20250114_120512,3390
